label,synonym,attnMap,sim_score,position,first
person,female,0.10578031,2.67,3,bicycle
person,adoptee,0.08254264,2.67,3,bicycle
person,forgiver,0.08051308,2.65,3,bicycle
person,namesake,0.053538565,2.65,3,bicycle
person,lefty,0.04582471,2.65,3,bicycle
person,gentile,0.12147115,2.65,3,bicycle
person,tempter,0.09697668,2.65,3,bicycle
person,third_person,0.1329957,2.61,3,bicycle
person,person,0.09691319,2.61,3,bicycle
person,nonpartizan,0.04753948,2.59,3,bicycle
person,radical,0.14186612,2.59,3,bicycle
person,advocate,0.14351477,2.59,3,bicycle
person,rescuer,0.13804059,2.57,3,bicycle
person,six-footer,0.049869742,2.57,3,bicycle
person,insured,0.20939396,2.53,3,bicycle
person,dieter,0.080659375,2.51,3,bicycle
person,red-header,0.058625847,2.51,3,bicycle
person,dupe,0.111982554,2.49,3,bicycle
person,male_person,0.16114497,2.45,3,bicycle
person,eristic,0.08850047,2.43,3,bicycle
person,pardoner,0.08269038,2.43,3,bicycle
person,adversary,0.22052269,2.42,3,bicycle
person,adjudicator,0.0,2.36,3,bicycle
person,contemplative,0.120169,2.33,3,bicycle
person,applicant,0.05181914,2.26,3,bicycle
person,brunet,0.03115103,2.26,3,bicycle
person,outdoorsman,0.13267045,2.24,3,bicycle
person,follower,0.12239759,2.24,3,bicycle
person,life,0.23473394,2.22,3,bicycle
person,terror,0.19224508,2.22,3,bicycle
person,degrader,0.15266153,2.22,3,bicycle
person,debaser,0.1353033,2.2,3,bicycle
person,dissenter,0.07860523,2.19,3,bicycle
person,money_handler,0.1634661,2.17,3,bicycle
person,prospect,0.014830647,2.17,3,bicycle
person,welcomer,0.06763124,2.17,3,bicycle
person,drug_user,0.15975127,2.15,3,bicycle
person,unfortunate,0.3193692,2.15,3,bicycle
person,malcontent,0.18012817,2.15,3,bicycle
person,being,0.099350624,2.14,3,bicycle
person,gatherer,0.08744177,2.14,3,bicycle
person,opener,0.03555221,2.14,3,bicycle
person,common_person,0.14292347,2.14,3,bicycle
person,knower,0.09261236,2.14,3,bicycle
person,mediocrity,0.23511855,2.12,3,bicycle
person,acquirer,0.15855913,2.12,3,bicycle
person,guesser,0.10821022,2.12,3,bicycle
person,cross-dresser,0.08637718,2.09,3,bicycle
person,closer,0.07877641,2.09,3,bicycle
person,Scorpion,0.08582663,2.07,3,bicycle
person,assessee,0.09543008,2.07,3,bicycle
person,celebrant,0.04329817,2.07,3,bicycle
person,Leo,0.120923504,2.06,3,bicycle
person,Latin,0.06750244,2.06,3,bicycle
person,emotional_person,0.13321276,2.04,3,bicycle
person,namer,0.09478173,2.04,3,bicycle
person,national,0.090820156,2.03,3,bicycle
person,hugger,0.16442385,2.03,3,bicycle
person,baby_boomer,0.1337256,2.03,3,bicycle
person,sort,0.12608902,2.01,3,bicycle
person,bad_guy,0.09915353,2.0,3,bicycle
person,sounding_board,0.097178996,2.0,3,bicycle
person,simple,0.119508415,2.0,3,bicycle
person,deviser,0.08630269,1.98,3,bicycle
person,counterterrorist,0.15631768,1.95,3,bicycle
person,anti,0.13596131,1.95,3,bicycle
person,physique,0.104180604,1.93,3,bicycle
person,departed,0.017635133,1.93,3,bicycle
person,computer_user,0.07865854,1.92,3,bicycle
person,bod,0.08006989,1.92,3,bicycle
person,causal_agency,0.21709375,1.91,3,bicycle
person,delayer,0.17147665,1.91,3,bicycle
person,signatory,0.058727175,1.89,3,bicycle
person,grownup,0.15527406,1.88,3,bicycle
person,Archer,0.025401823,1.88,3,bicycle
person,bereaved_person,0.08933064,1.88,3,bicycle
person,wiggler,0.045443542,1.83,3,bicycle
person,user,0.16546147,1.82,3,bicycle
person,mesomorph,0.08316681,1.81,3,bicycle
person,public_relations_person,0.14473543,1.81,3,bicycle
person,slider,0.03435805,1.78,3,bicycle
person,wuss,0.097603604,1.78,3,bicycle
person,Lion,0.13103507,1.77,3,bicycle
person,celebrator,0.180547,1.75,3,bicycle
person,advisee,0.15485726,1.74,3,bicycle
person,chutzpanik,0.0,1.74,3,bicycle
person,dissident,0.1375714,1.74,3,bicycle
